"","submeter","year","month","day","kWh"
"1808","Sub_metering_2",2008,12,15,0.252
"1809","Sub_metering_2",2008,12,16,0.253
"1810","Sub_metering_2",2008,12,17,0.284
"1811","Sub_metering_2",2008,12,18,0.258
"1812","Sub_metering_2",2008,12,19,0.296
"1813","Sub_metering_2",2008,12,20,6.479
"1814","Sub_metering_2",2008,12,21,9.189
"1815","Sub_metering_2",2008,12,22,0.391
"1816","Sub_metering_2",2008,12,23,2.115
"1817","Sub_metering_2",2008,12,24,0.364
"1818","Sub_metering_2",2008,12,25,0.285
"1819","Sub_metering_2",2008,12,26,0.279
"1820","Sub_metering_2",2008,12,27,0.244
"1821","Sub_metering_2",2008,12,28,0.217
"1822","Sub_metering_2",2008,12,29,0.218
"1823","Sub_metering_2",2008,12,30,0.245
"1824","Sub_metering_2",2008,12,31,0.246
"1825","Sub_metering_2",2009,1,1,3.845
"1826","Sub_metering_2",2009,1,2,6.018
"1827","Sub_metering_2",2009,1,3,0.328
"1828","Sub_metering_2",2009,1,4,5.251
"1829","Sub_metering_2",2009,1,5,0.322
"1830","Sub_metering_2",2009,1,6,0.254
"1831","Sub_metering_2",2009,1,7,3.82
"1832","Sub_metering_2",2009,1,8,0.299
"1833","Sub_metering_2",2009,1,9,0.272
"1834","Sub_metering_2",2009,1,10,4.288
"1835","Sub_metering_2",2009,1,11,5.301
"1836","Sub_metering_2",2009,1,12,0.261
"1837","Sub_metering_2",2009,1,13,0.329
"1838","Sub_metering_2",2009,1,14,0.332
"1839","Sub_metering_2",2009,1,15,0.39
"1840","Sub_metering_2",2009,1,16,3.158
"1841","Sub_metering_2",2009,1,17,3.154
"1842","Sub_metering_2",2009,1,18,6.701
"1843","Sub_metering_2",2009,1,19,0.376
"1844","Sub_metering_2",2009,1,20,0.282
"1845","Sub_metering_2",2009,1,21,2.159
"1846","Sub_metering_2",2009,1,22,0.341
"1847","Sub_metering_2",2009,1,23,0.295
"1848","Sub_metering_2",2009,1,24,4.492
"1849","Sub_metering_2",2009,1,25,5.96
"1850","Sub_metering_2",2009,1,26,0.348
"1851","Sub_metering_2",2009,1,27,0.278
"1852","Sub_metering_2",2009,1,28,6.949
"1853","Sub_metering_2",2009,1,29,0.294
"1854","Sub_metering_2",2009,1,30,0.28
"1855","Sub_metering_2",2009,1,31,6.575
"1856","Sub_metering_2",2009,2,1,0.622
"1857","Sub_metering_2",2009,2,2,0.232
"1858","Sub_metering_2",2009,2,3,0.878
"1859","Sub_metering_2",2009,2,4,6.961
"1860","Sub_metering_2",2009,2,5,0.264
"1861","Sub_metering_2",2009,2,6,0.273
"1862","Sub_metering_2",2009,2,7,4.483
"1863","Sub_metering_2",2009,2,8,0.259
"1864","Sub_metering_2",2009,2,9,0.228
"1865","Sub_metering_2",2009,2,10,0.263
"1866","Sub_metering_2",2009,2,11,10.477
"1867","Sub_metering_2",2009,2,12,0.299
"1868","Sub_metering_2",2009,2,13,0.254
"1869","Sub_metering_2",2009,2,14,3.256
"1870","Sub_metering_2",2009,2,15,0.226
"1871","Sub_metering_2",2009,2,16,0.261
"1872","Sub_metering_2",2009,2,17,0.266
"1873","Sub_metering_2",2009,2,18,0.297
"1874","Sub_metering_2",2009,2,19,0.262
"1875","Sub_metering_2",2009,2,20,0.293
"1876","Sub_metering_2",2009,2,21,0.262
"1877","Sub_metering_2",2009,2,22,8.576
"1878","Sub_metering_2",2009,2,23,3.744
"1879","Sub_metering_2",2009,2,24,1.602
"1880","Sub_metering_2",2009,2,25,0.274
"1881","Sub_metering_2",2009,2,26,0.268
"1882","Sub_metering_2",2009,2,27,0.246
"1883","Sub_metering_2",2009,2,28,5.358
"1884","Sub_metering_2",2009,3,1,2.74
"1885","Sub_metering_2",2009,3,2,0.31
"1886","Sub_metering_2",2009,3,3,0.268
"1887","Sub_metering_2",2009,3,4,2.57
"1888","Sub_metering_2",2009,3,5,0.271
"1889","Sub_metering_2",2009,3,6,0.265
"1890","Sub_metering_2",2009,3,7,0.811
"1891","Sub_metering_2",2009,3,8,5.26
"1892","Sub_metering_2",2009,3,9,0.369
"1893","Sub_metering_2",2009,3,10,0.281
"1894","Sub_metering_2",2009,3,11,7.288
"1895","Sub_metering_2",2009,3,12,0.364
"1896","Sub_metering_2",2009,3,13,0.311
"1897","Sub_metering_2",2009,3,14,0.28
"1898","Sub_metering_2",2009,3,15,5.152
"1899","Sub_metering_2",2009,3,16,0.306
"1900","Sub_metering_2",2009,3,17,3.952
"1901","Sub_metering_2",2009,3,18,0.375
"1902","Sub_metering_2",2009,3,19,0.314
"1903","Sub_metering_2",2009,3,20,0.308
"1904","Sub_metering_2",2009,3,21,0.682
"1905","Sub_metering_2",2009,3,22,3.778
"1906","Sub_metering_2",2009,3,23,0.31
"1907","Sub_metering_2",2009,3,24,0.352
"1908","Sub_metering_2",2009,3,25,3.315
"1909","Sub_metering_2",2009,3,26,0.312
"1910","Sub_metering_2",2009,3,27,0.526
"1911","Sub_metering_2",2009,3,28,0.327
"1912","Sub_metering_2",2009,3,29,4.024
"1913","Sub_metering_2",2009,3,30,0.295
"1914","Sub_metering_2",2009,3,31,2.711
"1915","Sub_metering_2",2009,4,1,2.364
"1916","Sub_metering_2",2009,4,2,0.324
"1917","Sub_metering_2",2009,4,3,0.326
"1918","Sub_metering_2",2009,4,4,4.172
"1919","Sub_metering_2",2009,4,5,0.357
"1920","Sub_metering_2",2009,4,6,0.333
"1921","Sub_metering_2",2009,4,7,0.338
"1922","Sub_metering_2",2009,4,8,2.827
"1923","Sub_metering_2",2009,4,9,0.366
"1924","Sub_metering_2",2009,4,10,2.822
"1925","Sub_metering_2",2009,4,11,4.286
"1926","Sub_metering_2",2009,4,12,1.504
"1927","Sub_metering_2",2009,4,13,5.648
"1928","Sub_metering_2",2009,4,14,2.341
"1929","Sub_metering_2",2009,4,15,0.463
"1930","Sub_metering_2",2009,4,16,0.397
"1931","Sub_metering_2",2009,4,17,5.224
"1932","Sub_metering_2",2009,4,18,2.613
"1933","Sub_metering_2",2009,4,19,0.376
"1934","Sub_metering_2",2009,4,20,2.644
"1935","Sub_metering_2",2009,4,21,0.375
"1936","Sub_metering_2",2009,4,22,1.203
"1937","Sub_metering_2",2009,4,23,0.395
"1938","Sub_metering_2",2009,4,24,0.383
"1939","Sub_metering_2",2009,4,25,3.901
"1940","Sub_metering_2",2009,4,26,3.017
"1941","Sub_metering_2",2009,4,27,0.376
"1942","Sub_metering_2",2009,4,28,0.371
"1943","Sub_metering_2",2009,4,29,2.492
"1944","Sub_metering_2",2009,4,30,0.363
"1945","Sub_metering_2",2009,5,1,1.052
"1946","Sub_metering_2",2009,5,2,0.374
"1947","Sub_metering_2",2009,5,3,2.593
"1948","Sub_metering_2",2009,5,4,0.411
"1949","Sub_metering_2",2009,5,5,5.539
"1950","Sub_metering_2",2009,5,6,1.797
"1951","Sub_metering_2",2009,5,7,0.374
"1952","Sub_metering_2",2009,5,8,0.848
"1953","Sub_metering_2",2009,5,9,0.382
"1954","Sub_metering_2",2009,5,10,6.67
"1955","Sub_metering_2",2009,5,11,0.457
"1956","Sub_metering_2",2009,5,12,2.713
"1957","Sub_metering_2",2009,5,13,0.553
"1958","Sub_metering_2",2009,5,14,4.065
"1959","Sub_metering_2",2009,5,15,0.494
"1960","Sub_metering_2",2009,5,16,4.82
"1961","Sub_metering_2",2009,5,17,1.926
"1962","Sub_metering_2",2009,5,18,0.374
"1963","Sub_metering_2",2009,5,19,0.792
"1964","Sub_metering_2",2009,5,20,1.889
"1965","Sub_metering_2",2009,5,21,1.278
"1966","Sub_metering_2",2009,5,22,1.207
"1967","Sub_metering_2",2009,5,23,1.844
"1968","Sub_metering_2",2009,5,24,0.446
"1969","Sub_metering_2",2009,5,25,0.966
"1970","Sub_metering_2",2009,5,26,0.86
"1971","Sub_metering_2",2009,5,27,2.355
"1972","Sub_metering_2",2009,5,28,0.421
"1973","Sub_metering_2",2009,5,29,0.434
"1974","Sub_metering_2",2009,5,30,1.707
"1975","Sub_metering_2",2009,5,31,0.458
"1976","Sub_metering_2",2009,6,1,0.461
"1977","Sub_metering_2",2009,6,2,0.506
"1978","Sub_metering_2",2009,6,3,1.37
"1979","Sub_metering_2",2009,6,4,0.455
"1980","Sub_metering_2",2009,6,5,0.456
"1981","Sub_metering_2",2009,6,6,2.732
"1982","Sub_metering_2",2009,6,7,1.641
"1983","Sub_metering_2",2009,6,8,0.432
"1984","Sub_metering_2",2009,6,9,0.414
"1985","Sub_metering_2",2009,6,10,4.745
"1986","Sub_metering_2",2009,6,11,0.472
"1987","Sub_metering_2",2009,6,12,0.46
"1988","Sub_metering_2",2009,6,13,0.005
"1989","Sub_metering_2",2009,6,15,0.348
"1990","Sub_metering_2",2009,6,16,1.221
"1991","Sub_metering_2",2009,6,17,0.611
"1992","Sub_metering_2",2009,6,18,0.461
"1993","Sub_metering_2",2009,6,19,0.475
"1994","Sub_metering_2",2009,6,20,2.657
"1995","Sub_metering_2",2009,6,21,0.412
"1996","Sub_metering_2",2009,6,22,0.449
"1997","Sub_metering_2",2009,6,23,1.261
"1998","Sub_metering_2",2009,6,24,1.239
"1999","Sub_metering_2",2009,6,25,0.495
"2000","Sub_metering_2",2009,6,26,0.538
"2001","Sub_metering_2",2009,6,27,2.432
"2002","Sub_metering_2",2009,6,28,1.421
"2003","Sub_metering_2",2009,6,29,0.598
"2004","Sub_metering_2",2009,6,30,1.034
"2005","Sub_metering_2",2009,7,1,0.59
"2006","Sub_metering_2",2009,7,2,0.603
"2007","Sub_metering_2",2009,7,3,0.642
"2008","Sub_metering_2",2009,7,4,2.329
"2009","Sub_metering_2",2009,7,5,1.438
"2010","Sub_metering_2",2009,7,6,0.755
"2011","Sub_metering_2",2009,7,7,3.619
"2012","Sub_metering_2",2009,7,8,3.514
"2013","Sub_metering_2",2009,7,9,0.656
"2014","Sub_metering_2",2009,7,10,2.624
"2015","Sub_metering_2",2009,7,11,0.683
"2016","Sub_metering_2",2009,7,12,0.589
"2017","Sub_metering_2",2009,7,13,0.594
"2018","Sub_metering_2",2009,7,14,0.618
"2019","Sub_metering_2",2009,7,15,0.932
"2020","Sub_metering_2",2009,7,16,1.724
"2021","Sub_metering_2",2009,7,17,0.626
"2022","Sub_metering_2",2009,7,18,0.663
"2023","Sub_metering_2",2009,7,19,0.598
"2024","Sub_metering_2",2009,7,20,0.784
"2025","Sub_metering_2",2009,7,21,0.981
"2026","Sub_metering_2",2009,7,22,0.681
"2027","Sub_metering_2",2009,7,23,0.622
"2028","Sub_metering_2",2009,7,24,0.63
"2029","Sub_metering_2",2009,7,25,0.577
"2030","Sub_metering_2",2009,7,26,1.019
"2031","Sub_metering_2",2009,7,27,2.062
"2032","Sub_metering_2",2009,7,28,4.899
"2033","Sub_metering_2",2009,7,29,0.749
"2034","Sub_metering_2",2009,7,30,2.304
"2035","Sub_metering_2",2009,7,31,3.423
"2036","Sub_metering_2",2009,8,1,0.844
"2037","Sub_metering_2",2009,8,2,0.637
"2038","Sub_metering_2",2009,8,3,0.605
"2039","Sub_metering_2",2009,8,4,0.607
"2040","Sub_metering_2",2009,8,5,0.62
"2041","Sub_metering_2",2009,8,6,0.659
"2042","Sub_metering_2",2009,8,7,0.668
"2043","Sub_metering_2",2009,8,8,0.646
"2044","Sub_metering_2",2009,8,9,2.38
"2045","Sub_metering_2",2009,8,10,3.719
"2046","Sub_metering_2",2009,8,11,1.467
"2047","Sub_metering_2",2009,8,12,0.689
"2048","Sub_metering_2",2009,8,13,3.702
"2049","Sub_metering_2",2009,8,14,0.85
"2050","Sub_metering_2",2009,8,15,1.852
"2051","Sub_metering_2",2009,8,16,1.094
"2052","Sub_metering_2",2009,8,17,0.813
"2053","Sub_metering_2",2009,8,18,1.44
"2054","Sub_metering_2",2009,8,19,0.812
"2055","Sub_metering_2",2009,8,20,0.883
"2056","Sub_metering_2",2009,8,21,0.887
"2057","Sub_metering_2",2009,8,22,3.203
"2058","Sub_metering_2",2009,8,23,0.819
"2059","Sub_metering_2",2009,8,24,0.737
"2060","Sub_metering_2",2009,8,25,0.755
"2061","Sub_metering_2",2009,8,26,1.516
"2062","Sub_metering_2",2009,8,27,0.664
"2063","Sub_metering_2",2009,8,28,1.125
"2064","Sub_metering_2",2009,8,29,1.483
"2065","Sub_metering_2",2009,8,30,1.363
"2066","Sub_metering_2",2009,8,31,0.678
"2067","Sub_metering_2",2009,9,1,0.697
"2068","Sub_metering_2",2009,9,2,0.659
"2069","Sub_metering_2",2009,9,3,3.099
"2070","Sub_metering_2",2009,9,4,0.636
"2071","Sub_metering_2",2009,9,5,2.248
"2072","Sub_metering_2",2009,9,6,0.588
"2073","Sub_metering_2",2009,9,7,0.577
"2074","Sub_metering_2",2009,9,8,0.577
"2075","Sub_metering_2",2009,9,9,3.832
"2076","Sub_metering_2",2009,9,10,0.6
"2077","Sub_metering_2",2009,9,11,0.631
"2078","Sub_metering_2",2009,9,12,1.202
"2079","Sub_metering_2",2009,9,13,0.612
"2080","Sub_metering_2",2009,9,14,0.603
"2081","Sub_metering_2",2009,9,15,0.56
"2082","Sub_metering_2",2009,9,16,3.47
"2083","Sub_metering_2",2009,9,17,0.563
"2084","Sub_metering_2",2009,9,18,0.652
"2085","Sub_metering_2",2009,9,19,4.05
"2086","Sub_metering_2",2009,9,20,2.466
"2087","Sub_metering_2",2009,9,21,0.604
"2088","Sub_metering_2",2009,9,22,0.597
"2089","Sub_metering_2",2009,9,23,0.978
"2090","Sub_metering_2",2009,9,24,0.621
"2091","Sub_metering_2",2009,9,25,0.594
"2092","Sub_metering_2",2009,9,26,0.571
"2093","Sub_metering_2",2009,9,27,4.571
"2094","Sub_metering_2",2009,9,28,0.603
"2095","Sub_metering_2",2009,9,29,0.603
"2096","Sub_metering_2",2009,9,30,8.08
"2097","Sub_metering_2",2009,10,1,0.602
"2098","Sub_metering_2",2009,10,2,0.57
"2099","Sub_metering_2",2009,10,3,0.92
"2100","Sub_metering_2",2009,10,4,3.499
"2101","Sub_metering_2",2009,10,5,0.542
"2102","Sub_metering_2",2009,10,6,0.543
"2103","Sub_metering_2",2009,10,7,4.334
"2104","Sub_metering_2",2009,10,8,0.619
"2105","Sub_metering_2",2009,10,9,0.559
"2106","Sub_metering_2",2009,10,10,0.57
"2107","Sub_metering_2",2009,10,11,6.454
"2108","Sub_metering_2",2009,10,12,0.515
"2109","Sub_metering_2",2009,10,13,0.53
"2110","Sub_metering_2",2009,10,14,3.131
"2111","Sub_metering_2",2009,10,15,0.463
"2112","Sub_metering_2",2009,10,16,0.482
"2113","Sub_metering_2",2009,10,17,4.364
"2114","Sub_metering_2",2009,10,18,0.499
"2115","Sub_metering_2",2009,10,19,0.457
"2116","Sub_metering_2",2009,10,20,0.45
"2117","Sub_metering_2",2009,10,21,5.916
"2118","Sub_metering_2",2009,10,22,0.492
"2119","Sub_metering_2",2009,10,23,0.495
"2120","Sub_metering_2",2009,10,24,0.518
"2121","Sub_metering_2",2009,10,25,6.181
"2122","Sub_metering_2",2009,10,26,0.468
"2123","Sub_metering_2",2009,10,27,0.449
"2124","Sub_metering_2",2009,10,28,0.463
"2125","Sub_metering_2",2009,10,29,4.125
"2126","Sub_metering_2",2009,10,30,2.005
"2127","Sub_metering_2",2009,10,31,2.514
"2128","Sub_metering_2",2009,11,1,0.47
"2129","Sub_metering_2",2009,11,2,0.471
"2130","Sub_metering_2",2009,11,3,3.951
"2131","Sub_metering_2",2009,11,4,4.008
"2132","Sub_metering_2",2009,11,5,0.532
"2133","Sub_metering_2",2009,11,6,0.442
"2134","Sub_metering_2",2009,11,7,0.408
"2135","Sub_metering_2",2009,11,8,2.075
"2136","Sub_metering_2",2009,11,9,0.43
"2137","Sub_metering_2",2009,11,10,0.432
"2138","Sub_metering_2",2009,11,11,5.105
"2139","Sub_metering_2",2009,11,12,0.429
"2140","Sub_metering_2",2009,11,13,0.407
"2141","Sub_metering_2",2009,11,14,2.411
"2142","Sub_metering_2",2009,11,15,5.278
"2143","Sub_metering_2",2009,11,16,0.545
"2144","Sub_metering_2",2009,11,17,0.453
"2145","Sub_metering_2",2009,11,18,7.655
"2146","Sub_metering_2",2009,11,19,0.481
"2147","Sub_metering_2",2009,11,20,0.407
"2148","Sub_metering_2",2009,11,21,1.997
"2149","Sub_metering_2",2009,11,22,0.411
"2150","Sub_metering_2",2009,11,23,0.402
"2151","Sub_metering_2",2009,11,24,4.579
"2152","Sub_metering_2",2009,11,25,5.083
"2153","Sub_metering_2",2009,11,26,0.407
"2154","Sub_metering_2",2009,11,27,0.396
"2155","Sub_metering_2",2009,11,28,0.386
"2156","Sub_metering_2",2009,11,29,3.061
"2157","Sub_metering_2",2009,11,30,0.361
"2158","Sub_metering_2",2009,12,1,0.354
"2159","Sub_metering_2",2009,12,2,7.052
"2160","Sub_metering_2",2009,12,3,0.402
"2161","Sub_metering_2",2009,12,4,0.352
"2162","Sub_metering_2",2009,12,5,0.351
"2163","Sub_metering_2",2009,12,6,4.175
"2164","Sub_metering_2",2009,12,7,0.358
"2165","Sub_metering_2",2009,12,8,0.35
"2166","Sub_metering_2",2009,12,9,3.355
"2167","Sub_metering_2",2009,12,10,0.349
"2168","Sub_metering_2",2009,12,11,0.385
"2169","Sub_metering_2",2009,12,12,4.12
"2170","Sub_metering_2",2009,12,13,0.417
"2171","Sub_metering_2",2009,12,14,2.28
"2172","Sub_metering_2",2009,12,15,0.392
"2173","Sub_metering_2",2009,12,16,2.943
"2174","Sub_metering_2",2009,12,17,0.308
"2175","Sub_metering_2",2009,12,18,0.304
"2176","Sub_metering_2",2009,12,19,2.662
"2177","Sub_metering_2",2009,12,20,0.313
"2178","Sub_metering_2",2009,12,21,0.282
"2179","Sub_metering_2",2009,12,22,0.285
"2180","Sub_metering_2",2009,12,23,0.284
"2181","Sub_metering_2",2009,12,24,5.575
"2182","Sub_metering_2",2009,12,25,3.895
"2183","Sub_metering_2",2009,12,26,4.294
"2184","Sub_metering_2",2009,12,27,0.318
"2185","Sub_metering_2",2009,12,28,2.063
"2186","Sub_metering_2",2009,12,29,0.346
"2187","Sub_metering_2",2009,12,30,4.539
"2188","Sub_metering_2",2009,12,31,0.387
"2189","Sub_metering_3",2007,1,1,5.88
"2190","Sub_metering_3",2007,1,2,6.562
"2191","Sub_metering_3",2007,1,3,4.765
"2192","Sub_metering_3",2007,1,4,10.896
"2193","Sub_metering_3",2007,1,5,7.602
"2194","Sub_metering_3",2007,1,6,5.678
"2195","Sub_metering_3",2007,1,7,12.81
"2196","Sub_metering_3",2007,1,8,17.547
"2197","Sub_metering_3",2007,1,9,9.79
"2198","Sub_metering_3",2007,1,10,11.012
"2199","Sub_metering_3",2007,1,11,12.415
"2200","Sub_metering_3",2007,1,12,8.276
"2201","Sub_metering_3",2007,1,13,11.341
"2202","Sub_metering_3",2007,1,14,12.975
"2203","Sub_metering_3",2007,1,15,15.163
"2204","Sub_metering_3",2007,1,16,6.583
"2205","Sub_metering_3",2007,1,17,16.064
"2206","Sub_metering_3",2007,1,18,13.491
"2207","Sub_metering_3",2007,1,19,7.172
"2208","Sub_metering_3",2007,1,20,11.44
"2209","Sub_metering_3",2007,1,21,11.599
"2210","Sub_metering_3",2007,1,22,11.361
"2211","Sub_metering_3",2007,1,23,5.061
"2212","Sub_metering_3",2007,1,24,11.744
"2213","Sub_metering_3",2007,1,25,11.239
"2214","Sub_metering_3",2007,1,26,8.238
"2215","Sub_metering_3",2007,1,27,12.374
"2216","Sub_metering_3",2007,1,28,12.045
"2217","Sub_metering_3",2007,1,29,15.254
"2218","Sub_metering_3",2007,1,30,8.149
"2219","Sub_metering_3",2007,1,31,15.052
"2220","Sub_metering_3",2007,2,1,13.145
"2221","Sub_metering_3",2007,2,2,11.338
"2222","Sub_metering_3",2007,2,3,17.834
"2223","Sub_metering_3",2007,2,4,14.472
"2224","Sub_metering_3",2007,2,5,7.849
"2225","Sub_metering_3",2007,2,6,4.517
"2226","Sub_metering_3",2007,2,7,11.986
"2227","Sub_metering_3",2007,2,8,10.157
"2228","Sub_metering_3",2007,2,9,9.77
"2229","Sub_metering_3",2007,2,10,14.405
"2230","Sub_metering_3",2007,2,11,13.114
"2231","Sub_metering_3",2007,2,12,11.517
"2232","Sub_metering_3",2007,2,13,6.256
"2233","Sub_metering_3",2007,2,14,11.579
"2234","Sub_metering_3",2007,2,15,14.028
"2235","Sub_metering_3",2007,2,16,8.689
"2236","Sub_metering_3",2007,2,17,7.157
"2237","Sub_metering_3",2007,2,18,13.129
"2238","Sub_metering_3",2007,2,19,13.085
"2239","Sub_metering_3",2007,2,20,9.713
"2240","Sub_metering_3",2007,2,21,11.548
"2241","Sub_metering_3",2007,2,22,12.251
"2242","Sub_metering_3",2007,2,23,10.786
"2243","Sub_metering_3",2007,2,24,3.562
"2244","Sub_metering_3",2007,2,25,1.66
"2245","Sub_metering_3",2007,2,26,2.83
"2246","Sub_metering_3",2007,2,27,1.924
"2247","Sub_metering_3",2007,2,28,1.973
"2248","Sub_metering_3",2007,3,1,1.98
"2249","Sub_metering_3",2007,3,2,1.969
"2250","Sub_metering_3",2007,3,3,4.597
"2251","Sub_metering_3",2007,3,4,9.408
"2252","Sub_metering_3",2007,3,5,10.026
"2253","Sub_metering_3",2007,3,6,4.7
"2254","Sub_metering_3",2007,3,7,15.513
"2255","Sub_metering_3",2007,3,8,6.655
"2256","Sub_metering_3",2007,3,9,8.631
"2257","Sub_metering_3",2007,3,10,10.979
"2258","Sub_metering_3",2007,3,11,9.5
"2259","Sub_metering_3",2007,3,12,12.353
"2260","Sub_metering_3",2007,3,13,5.323
"2261","Sub_metering_3",2007,3,14,8.607
"2262","Sub_metering_3",2007,3,15,11.036
"2263","Sub_metering_3",2007,3,16,5.37
"2264","Sub_metering_3",2007,3,17,12.275
"2265","Sub_metering_3",2007,3,18,5.856
"2266","Sub_metering_3",2007,3,19,14.118
"2267","Sub_metering_3",2007,3,20,11.255
"2268","Sub_metering_3",2007,3,21,12.335
"2269","Sub_metering_3",2007,3,22,10.462
"2270","Sub_metering_3",2007,3,23,8.369
"2271","Sub_metering_3",2007,3,24,16.382
"2272","Sub_metering_3",2007,3,25,9.358
"2273","Sub_metering_3",2007,3,26,9.096
"2274","Sub_metering_3",2007,3,27,3.697
"2275","Sub_metering_3",2007,3,28,13.888
"2276","Sub_metering_3",2007,3,29,10.724
"2277","Sub_metering_3",2007,3,30,8.217
"2278","Sub_metering_3",2007,3,31,17.682
"2279","Sub_metering_3",2007,4,1,19.509
"2280","Sub_metering_3",2007,4,2,16.641
"2281","Sub_metering_3",2007,4,3,7.637
"2282","Sub_metering_3",2007,4,4,14.748
"2283","Sub_metering_3",2007,4,5,10.523
"2284","Sub_metering_3",2007,4,6,9.166
"2285","Sub_metering_3",2007,4,7,5.923
"2286","Sub_metering_3",2007,4,8,3.545
"2287","Sub_metering_3",2007,4,9,3.801
"2288","Sub_metering_3",2007,4,10,2.572
"2289","Sub_metering_3",2007,4,11,6.421
"2290","Sub_metering_3",2007,4,12,1.818
"2291","Sub_metering_3",2007,4,13,1.988
"2292","Sub_metering_3",2007,4,14,2.008
"2293","Sub_metering_3",2007,4,15,2.893
"2294","Sub_metering_3",2007,4,16,4.656
"2295","Sub_metering_3",2007,4,17,6.199
"2296","Sub_metering_3",2007,4,18,3.43
"2297","Sub_metering_3",2007,4,19,5.748
"2298","Sub_metering_3",2007,4,20,3.499
"2299","Sub_metering_3",2007,4,21,11.129
"2300","Sub_metering_3",2007,4,22,11.102
"2301","Sub_metering_3",2007,4,23,6.005
"2302","Sub_metering_3",2007,4,24,6.68
"2303","Sub_metering_3",2007,4,25,8.812
"2304","Sub_metering_3",2007,4,26,7.163
"2305","Sub_metering_3",2007,4,27,4.756
"2306","Sub_metering_3",2007,4,28,0
"2307","Sub_metering_3",2007,4,30,1.131
"2308","Sub_metering_3",2007,5,1,8.546
"2309","Sub_metering_3",2007,5,2,3.754
"2310","Sub_metering_3",2007,5,3,7.836
"2311","Sub_metering_3",2007,5,4,3.99
"2312","Sub_metering_3",2007,5,5,11.303
"2313","Sub_metering_3",2007,5,6,10.095
"2314","Sub_metering_3",2007,5,7,9.433
"2315","Sub_metering_3",2007,5,8,8.777
"2316","Sub_metering_3",2007,5,9,9.474
"2317","Sub_metering_3",2007,5,10,3.261
"2318","Sub_metering_3",2007,5,11,6.471
"2319","Sub_metering_3",2007,5,12,10.408
"2320","Sub_metering_3",2007,5,13,8.958
"2321","Sub_metering_3",2007,5,14,5.517
"2322","Sub_metering_3",2007,5,15,5.318
"2323","Sub_metering_3",2007,5,16,9.077
"2324","Sub_metering_3",2007,5,17,7.687
"2325","Sub_metering_3",2007,5,18,8.116
"2326","Sub_metering_3",2007,5,19,7.022
"2327","Sub_metering_3",2007,5,20,7.611
"2328","Sub_metering_3",2007,5,21,9.06
"2329","Sub_metering_3",2007,5,22,3.984
"2330","Sub_metering_3",2007,5,23,8.119
"2331","Sub_metering_3",2007,5,24,4.746
"2332","Sub_metering_3",2007,5,25,6.539
"2333","Sub_metering_3",2007,5,26,8.628
"2334","Sub_metering_3",2007,5,27,10.444
"2335","Sub_metering_3",2007,5,28,9.586
"2336","Sub_metering_3",2007,5,29,4.332
"2337","Sub_metering_3",2007,5,30,7.804
"2338","Sub_metering_3",2007,5,31,3.552
"2339","Sub_metering_3",2007,6,1,7.664
"2340","Sub_metering_3",2007,6,2,7.633
"2341","Sub_metering_3",2007,6,3,8.334
"2342","Sub_metering_3",2007,6,4,4.533
"2343","Sub_metering_3",2007,6,5,6.448
"2344","Sub_metering_3",2007,6,6,11.663
"2345","Sub_metering_3",2007,6,7,3.959
"2346","Sub_metering_3",2007,6,8,11.38
"2347","Sub_metering_3",2007,6,9,6.59
"2348","Sub_metering_3",2007,6,10,5.983
"2349","Sub_metering_3",2007,6,11,5.328
"2350","Sub_metering_3",2007,6,12,3.898
"2351","Sub_metering_3",2007,6,13,5.216
"2352","Sub_metering_3",2007,6,14,7.054
"2353","Sub_metering_3",2007,6,15,4.547
"2354","Sub_metering_3",2007,6,16,11.108
"2355","Sub_metering_3",2007,6,17,8.734
"2356","Sub_metering_3",2007,6,18,4.241
"2357","Sub_metering_3",2007,6,19,4.357
"2358","Sub_metering_3",2007,6,20,5.106
"2359","Sub_metering_3",2007,6,21,3.711
"2360","Sub_metering_3",2007,6,22,3.482
"2361","Sub_metering_3",2007,6,23,2.402
"2362","Sub_metering_3",2007,6,24,3.449
"2363","Sub_metering_3",2007,6,25,4.816
"2364","Sub_metering_3",2007,6,26,5.231
"2365","Sub_metering_3",2007,6,27,7.27
"2366","Sub_metering_3",2007,6,28,9.541
"2367","Sub_metering_3",2007,6,29,6.797
"2368","Sub_metering_3",2007,6,30,8.376
"2369","Sub_metering_3",2007,7,1,4.69
"2370","Sub_metering_3",2007,7,2,3.445
"2371","Sub_metering_3",2007,7,3,4.695
"2372","Sub_metering_3",2007,7,4,5.632
"2373","Sub_metering_3",2007,7,5,3.973
"2374","Sub_metering_3",2007,7,6,4.005
"2375","Sub_metering_3",2007,7,7,10.177
"2376","Sub_metering_3",2007,7,8,5.277
"2377","Sub_metering_3",2007,7,9,9.386
"2378","Sub_metering_3",2007,7,10,4.631
"2379","Sub_metering_3",2007,7,11,5.284
"2380","Sub_metering_3",2007,7,12,6.419
"2381","Sub_metering_3",2007,7,13,4.427
"2382","Sub_metering_3",2007,7,14,6.604
"2383","Sub_metering_3",2007,7,15,5.585
"2384","Sub_metering_3",2007,7,16,4.176
"2385","Sub_metering_3",2007,7,17,3.335
"2386","Sub_metering_3",2007,7,18,4.628
"2387","Sub_metering_3",2007,7,19,3.13
"2388","Sub_metering_3",2007,7,20,4.765
"2389","Sub_metering_3",2007,7,21,7.756
